Generation,Train,Test
0,1,1
1,1,1
2,1,1
3,1,1
4,1,1
5,1,1
6,1,1
7,1,1
8,1,1
9,1.07178,1
10,1.07178,1
11,1.1728,1
12,1.1728,1
13,1.1728,1
14,1.1728,1
15,1.18672,1
16,1.18672,1
17,1.18672,1
18,1.18672,1
19,1.18672,1
20,1.18672,1
21,1.18672,1
22,1.18672,1
23,1.18672,1
24,1.18672,1
25,1.18672,1
26,1.18672,1
27,1.18672,1
28,1.18672,1
29,1.18672,1
30,1.18672,1
31,1.18672,1
32,1.18672,1
33,1.18672,1
34,1.18672,1
35,1.18672,1
36,1.18672,1
37,1.18672,1
38,1.18672,1
39,1.18672,1
40,1.18672,1
41,1.18672,1
42,1.18672,1
43,1.18672,1
44,1.18672,1
45,1.18672,1
46,1.19977,1
47,1.19977,1
48,1.19977,1
49,1.19977,1
50,1.19977,1
51,1.20456,1
52,1.20456,1
53,1.20456,1
54,1.20456,1
55,1.20456,1
56,1.20456,1
57,1.20456,1
58,1.20456,1
59,1.20456,1
60,1.20456,1
61,1.20456,1
62,1.20456,1
63,1.20456,1
64,1.20456,1
65,1.20456,1
66,1.20456,1
67,1.20456,1
68,1.20456,1
69,1.20456,1
70,1.20456,1
71,1.20456,1
72,1.20456,1
73,1.20456,1
74,1.20456,1
75,1.21496,1
76,1.21496,1
77,1.21496,1
78,1.21496,1
79,1.21496,1
80,1.21496,1
81,1.21496,1
82,1.21496,1
83,1.21496,1
84,1.21496,1
85,1.21496,1
86,1.23565,1
87,1.23565,1
88,1.23565,1
89,1.23565,1
90,1.23565,1
91,1.23565,1
92,1.23565,1
93,1.24605,1
94,1.24605,1
95,1.24605,1
96,1.24605,1
97,1.24605,1
98,1.24665,1
99,1.24665,1.34086
100,1.24665,1.34086
101,1.24665,1.34086
102,1.24665,1.34086
103,1.24665,1.34086
104,1.24665,1.34086
105,1.24665,1.34086
106,1.24665,1.34086
107,1.24665,1.34086
108,1.24665,1.34086
109,1.24665,1.34086
110,1.24665,1.34086
111,1.24665,1.34086
112,1.24665,1.34086
113,1.24665,1.34086
114,1.24665,1.34086
115,1.24665,1.34086
116,1.24665,1.34086
117,1.24665,1.34086
118,1.24665,1.34086
119,1.24665,1.34086
120,1.24665,1.34086
121,1.24665,1.34086
122,1.24665,1.34086
123,1.24665,1.34086
124,1.24665,1.34086
125,1.24665,1.34086
126,1.24665,1.34086
127,1.24665,1.34086
128,1.24665,1.34086
129,1.24665,1.34086
130,1.24665,1.34086
131,1.24665,1.34086
132,1.24665,1.34086
133,1.24665,1.34086
134,1.24665,1.34086
135,1.24665,1.34086
136,1.24665,1.34086
137,1.24665,1.34086
138,1.24665,1.34086
139,1.24665,1.34086
140,1.24665,1.34086
141,1.24665,1.34086
142,1.24665,1.34086
143,1.24665,1.34086
144,1.24665,1.34086
145,1.24665,1.34086
146,1.24665,1.34086
147,1.24665,1.34086
148,1.24665,1.34086
149,1.24665,1.34086
150,1.24665,1.34086
151,1.24665,1.34086
152,1.24665,1.34086
153,1.24665,1.34086
154,1.24665,1.34086
155,1.24665,1.34086
156,1.24665,1.34086
157,1.24665,1.34086
158,1.24665,1.34086
159,1.24665,1.34086
160,1.24665,1.34086
161,1.24665,1.34086
162,1.24665,1.34086
163,1.24665,1.34086
164,1.24665,1.34086
165,1.24665,1.34086
166,1.24665,1.34086
167,1.24665,1.34086
168,1.24665,1.34086
169,1.24665,1.34086
170,1.24665,1.34086
171,1.24665,1.34086
172,1.24665,1.34086
173,1.24665,1.34086
174,1.24665,1.34086
175,1.24665,1.34086
176,1.24665,1.34086
177,1.24665,1.34086
178,1.24665,1.34086
179,1.24665,1.34086
180,1.24665,1.34086
181,1.24665,1.34086
182,1.24665,1.34086
183,1.24665,1.34086
184,1.24665,1.34086
185,1.24665,1.34086
186,1.24665,1.34086
187,1.24665,1.34086
188,1.24665,1.34086
189,1.24665,1.34086
190,1.24665,1.34086
191,1.24665,1.34086
192,1.24665,1.34086
193,1.24665,1.34086
194,1.24665,1.34086
195,1.24665,1.34086
196,1.24665,1.34086
197,1.24665,1.34086
198,1.24665,1.34086
199,1.31064,1
200,1.57933,0.84323
201,1.57933,0.84323
202,1.57933,0.84323
203,1.63245,0.889606
204,1.68023,0.84323
205,1.68023,0.84323
206,1.68591,0.84323
207,1.99262,0.501124
208,1.99262,0.501124
209,1.99262,0.501124
210,1.99262,0.501124
211,2.11992,0.572396
212,2.15274,0.53701
213,2.19246,0.490634
214,2.2062,0.490634
215,2.36119,0.490634
216,2.36119,0.490634
217,2.39929,0.490634
218,2.39929,0.490634
219,2.39929,0.490634
220,2.39929,0.490634
221,2.39929,0.490634
222,2.39929,0.490634
223,2.39929,0.490634
224,2.39929,0.490634
225,2.39929,0.490634
226,2.39929,0.490634
227,2.39929,0.490634
228,2.39929,0.490634
229,2.39929,0.490634
230,2.39929,0.490634
231,2.39929,0.490634
232,2.39929,0.490634
233,2.39929,0.490634
234,2.39929,0.490634
235,2.39929,0.490634
236,2.39929,0.490634
237,2.39929,0.490634
238,2.39929,0.490634
239,2.39929,0.490634
240,2.39929,0.490634
241,2.39929,0.490634
242,2.39929,0.490634
243,2.39929,0.490634
244,2.39929,0.490634
245,2.39929,0.490634
246,2.39929,0.490634
247,2.39929,0.490634
248,2.39929,0.490634
249,2.39929,0.490634
250,2.39929,0.490634
251,2.39929,0.490634
252,2.39929,0.490634
253,2.39929,0.490634
254,2.39929,0.490634
255,2.39929,0.490634
256,2.39929,0.490634
257,2.39929,0.490634
258,2.39929,0.490634
259,2.39929,0.490634
260,2.39929,0.490634
261,2.39929,0.490634
262,2.39929,0.490634
263,2.39929,0.490634
264,2.39929,0.490634
265,2.39929,0.490634
266,2.39929,0.490634
267,2.39929,0.490634
268,2.39929,0.490634
269,2.39929,0.490634
270,2.39929,0.490634
271,2.39929,0.490634
272,2.39929,0.490634
273,2.39929,0.490634
274,2.39929,0.490634
275,2.39929,0.490634
276,2.39929,0.490634
277,2.39929,0.490634
278,2.39929,0.490634
279,2.39929,0.490634
280,2.39929,0.490634
281,2.39929,0.490634
282,2.39929,0.490634
283,2.39929,0.490634
284,2.39929,0.490634
285,2.39929,0.490634
286,2.39929,0.490634
287,2.39929,0.490634
288,2.39929,0.490634
289,2.39929,0.490634
290,2.39929,0.490634
291,2.39929,0.490634
292,2.39929,0.490634
293,2.39929,0.490634
294,2.39929,0.490634
295,2.39929,0.490634
296,2.39929,0.490634
297,2.39929,0.490634
298,2.39929,0.490634
299,2.39929,0.770979
300,2.39929,0.770979
301,2.39929,0.770979
302,2.39929,0.770979
303,2.39929,0.770979
304,2.39929,0.770979
305,2.39929,0.770979
306,2.39929,0.770979
307,2.39929,0.770979
308,2.39929,0.770979
309,2.39929,0.770979
310,2.39929,0.770979
311,2.39929,0.770979
312,2.39929,0.770979
313,2.39929,0.770979
314,2.39929,0.770979
315,2.39929,0.770979
316,2.39929,0.770979
317,2.39929,0.770979
318,2.39929,0.770979
319,2.39929,0.770979
320,2.39929,0.770979
321,2.39929,0.770979
322,2.39929,0.770979
323,2.39929,0.770979
324,2.39929,0.770979
325,2.39929,0.770979
326,2.39929,0.770979
327,2.39929,0.770979
328,2.39929,0.770979
329,2.39929,0.770979
330,2.39929,0.770979
331,2.39929,0.770979
332,2.39929,0.770979
333,2.39929,0.770979
334,2.39929,0.770979
335,2.39929,0.770979
336,2.39929,0.770979
337,2.39929,0.770979
338,2.39929,0.770979
339,2.39929,0.770979
340,2.39929,0.770979
341,2.39929,0.770979
342,2.39929,0.770979
343,2.39929,0.770979
344,2.39929,0.770979
345,2.39929,0.770979
346,2.39929,0.770979
347,2.39929,0.770979
348,2.39929,0.770979
349,2.39929,0.770979
350,2.39929,0.770979
351,2.39929,0.770979
352,2.39929,0.770979
353,2.39929,0.770979
354,2.39929,0.770979
355,2.39929,0.770979
356,2.39929,0.770979
357,2.39929,0.770979
358,2.39929,0.770979
359,2.39929,0.770979
360,2.39929,0.770979
361,2.39929,0.770979
362,2.39929,0.770979
363,2.39929,0.770979
364,2.39929,0.770979
365,2.39929,0.770979
366,2.39929,0.770979
367,2.39929,0.770979
368,2.39929,0.770979
369,2.39929,0.770979
370,2.39929,0.770979
371,2.39929,0.770979
372,2.39929,0.770979
373,2.39929,0.770979
374,2.39929,0.770979
375,2.39929,0.770979
376,2.39929,0.770979
377,2.39929,0.770979
378,2.39929,0.770979
379,2.39929,0.770979
380,2.39929,0.770979
381,2.39929,0.770979
382,2.39929,0.770979
383,2.39929,0.770979
384,2.39929,0.770979
385,2.39929,0.770979
386,2.39929,0.770979
387,2.39929,0.770979
388,2.39929,0.770979
389,2.39929,0.770979
390,2.39929,0.770979
391,2.39929,0.770979
392,2.39929,0.770979
393,2.39929,0.770979
394,2.39929,0.770979
395,2.39929,0.770979
396,2.39929,0.770979
397,2.39929,0.770979
398,2.39929,0.770979
399,2.39929,0.761979
400,2.39929,0.761979
401,2.39929,0.761979
402,2.39929,0.761979
403,2.39929,0.761979
404,2.39929,0.761979
405,2.39929,0.761979
406,2.39929,0.761979
407,2.39929,0.761979
408,2.39929,0.761979
409,2.39929,0.761979
410,2.39929,0.761979
411,2.39929,0.761979
412,2.39929,0.761979
413,2.39929,0.761979
414,2.39929,0.761979
415,2.39929,0.761979
416,2.39929,0.761979
417,2.39929,0.761979
418,2.39929,0.761979
419,2.39929,0.761979
420,2.39929,0.761979
421,2.39929,0.761979
422,2.39929,0.761979
423,2.39929,0.761979
424,2.39929,0.761979
425,2.39929,0.761979
426,2.39929,0.761979
427,2.39929,0.761979
428,2.39929,0.761979
429,2.39929,0.761979
430,2.39929,0.761979
431,2.39929,0.761979
432,2.39929,0.761979
433,2.39929,0.761979
434,2.39929,0.761979
435,2.39929,0.761979
436,2.39929,0.761979
437,2.39929,0.761979
438,2.39929,0.761979
439,2.39929,0.761979
440,2.39929,0.761979
441,2.39929,0.761979
442,2.39929,0.761979
443,2.39929,0.761979
444,2.39929,0.761979
445,2.39929,0.761979
446,2.39929,0.761979
447,2.39929,0.761979
448,2.39929,0.761979
449,2.39929,0.761979
450,2.39929,0.761979
451,2.39929,0.761979
452,2.39929,0.761979
453,2.39929,0.761979
454,2.39929,0.761979
455,2.39929,0.761979
456,2.39929,0.761979
457,2.39929,0.761979
458,2.39929,0.761979
459,2.39929,0.761979
460,2.39929,0.761979
461,2.39929,0.761979
462,2.39929,0.761979
463,2.39929,0.761979
464,2.39929,0.761979
465,2.39929,0.761979
466,2.39929,0.761979
467,2.39929,0.761979
468,2.39929,0.761979
469,2.39929,0.761979
470,2.39929,0.761979
471,2.39929,0.761979
472,2.39929,0.761979
473,2.39929,0.761979
474,2.39929,0.761979
475,2.39929,0.761979
476,2.39929,0.761979
477,2.39929,0.761979
478,2.39929,0.761979
479,2.39929,0.761979
480,2.39929,0.761979
481,2.39929,0.761979
482,2.39929,0.761979
483,2.39929,0.761979
484,2.39929,0.761979
485,2.39929,0.761979
486,2.39929,0.761979
487,2.39929,0.761979
488,2.39929,0.761979
489,2.39929,0.761979
490,2.39929,0.761979
491,2.39929,0.761979
492,2.39929,0.761979
493,2.39929,0.761979
494,2.39929,0.761979
495,2.39929,0.761979
496,2.39929,0.761979
497,2.39929,0.761979
498,2.39929,0.761979
499,2.39929,1
500,2.39929,1
501,2.39929,1
502,2.39929,1
503,2.39929,1
504,2.39929,1
505,2.39929,1
506,2.39929,1
507,2.39929,1
508,2.39929,1
509,2.39929,1
510,2.39929,1
511,2.39929,1
512,2.39929,1
513,2.39929,1
514,2.39929,1
515,2.39929,1
516,2.39929,1
517,2.39929,1
518,2.39929,1
519,2.39929,1
520,2.39929,1
521,2.39929,1
522,2.39929,1
523,2.39929,1
524,2.39929,1
525,2.39929,1
526,2.39929,1
527,2.39929,1
528,2.39929,1
529,2.39929,1
530,2.39929,1
531,2.39929,1
532,2.39929,1
533,2.39929,1
534,2.39929,1
535,2.39929,1
536,2.39929,1
537,2.39929,1
538,2.39929,1
539,2.39929,1
540,2.39929,1
541,2.39929,1
542,2.39929,1
543,2.39929,1
544,2.39929,1
545,2.39929,1
546,2.39929,1
547,2.39929,1
548,2.39929,1
549,2.39929,1
550,2.39929,1
551,2.39929,1
552,2.39929,1
553,2.39929,1
554,2.39929,1
555,2.39929,1
556,2.39929,1
557,2.39929,1
558,2.39929,1
559,2.39929,1
560,2.39929,1
561,2.39929,1
562,2.39929,1
563,2.39929,1
564,2.39929,1
565,2.39929,1
566,2.39929,1
567,2.39929,1
568,2.39929,1
569,2.39929,1
570,2.39929,1
571,2.39929,1
572,2.39929,1
573,2.39929,1
574,2.39929,1
575,2.39929,1
576,2.39929,1
577,2.39929,1
578,2.39929,1
579,2.39929,1
580,2.39929,1
581,2.39929,1
582,2.39929,1
583,2.39929,1
584,2.39929,1
585,2.39929,1
586,2.39929,1
587,2.39929,1
588,2.39929,1
589,2.39929,1
590,2.39929,1
591,2.39929,1
592,2.39929,1
593,2.39929,1
594,2.39929,1
595,2.39929,1
596,2.39929,1
597,2.39929,1
598,2.39929,1
599,2.39929,2.64239
600,2.39929,2.64239
601,2.39929,2.64239
602,2.39929,2.64239
603,2.39929,2.64239
604,2.39929,2.64239
605,2.39929,2.64239
606,2.39929,2.64239
607,2.39929,2.64239
608,2.39929,2.64239
609,2.39929,2.64239
610,2.39929,2.64239
611,2.39929,2.64239
612,2.39929,2.64239
613,2.39929,2.64239
614,2.39929,2.64239
615,2.39929,2.64239
616,2.39929,2.64239
617,2.39929,2.64239
618,2.39929,2.64239
619,2.39929,2.64239
620,2.39929,2.64239
621,2.39929,2.64239
622,2.39929,2.64239
623,2.39929,2.64239
624,2.39929,2.64239
625,2.39929,2.64239
626,2.39929,2.64239
627,2.39929,2.64239
628,2.39929,2.64239
629,2.39929,2.64239
630,2.39929,2.64239
631,2.39929,2.64239
632,2.39929,2.64239
633,2.39929,2.64239
634,2.39929,2.64239
635,2.39929,2.64239
636,2.39929,2.64239
637,2.39929,2.64239
638,2.39929,2.64239
639,2.39929,2.64239
640,2.39929,2.64239
641,2.39929,2.64239
642,2.39929,2.64239
643,2.39929,2.64239
644,2.39929,2.64239
645,2.39929,2.64239
646,2.39929,2.64239
647,2.39929,2.64239
648,2.39929,2.64239
649,2.39929,2.64239
650,2.39929,2.64239
651,2.39929,2.64239
652,2.39929,2.64239
653,2.39929,2.64239
654,2.39929,2.64239
655,2.39929,2.64239
656,2.39929,2.64239
657,2.39929,2.64239
658,2.39929,2.64239
659,2.39929,2.64239
660,2.39929,2.64239
661,2.39929,2.64239
662,2.39929,2.64239
663,2.39929,2.64239
664,2.39929,2.64239
665,2.39929,2.64239
666,2.39929,2.64239
667,2.39929,2.64239
668,2.39929,2.64239
669,2.39929,2.64239
670,2.39929,2.64239
671,2.39929,2.64239
672,2.39929,2.64239
673,2.39929,2.64239
674,2.39929,2.64239
675,2.39929,2.64239
676,2.39929,2.64239
677,2.39929,2.64239
678,2.39929,2.64239
679,2.39929,2.64239
680,2.39929,2.64239
681,2.39929,2.64239
682,2.39929,2.64239
683,2.39929,2.64239
684,2.39929,2.64239
685,2.39929,2.64239
686,2.39929,2.64239
687,2.39929,2.64239
688,2.39929,2.64239
689,2.39929,2.64239
690,2.39929,2.64239
691,2.39929,2.64239
692,2.39929,2.64239
693,2.39929,2.64239
694,2.39929,2.64239
695,2.39929,2.64239
696,2.39929,2.64239
697,2.39929,2.64239
698,2.39929,2.64239
699,2.39929,0.490634
700,2.59081,0.84323
701,2.62965,0.889606
702,2.64026,0.598796
703,2.64026,0.598796
704,2.65708,0.79029
705,2.69092,0.53701
706,2.7008,0.490634
707,2.74438,0.490634
708,2.74438,0.490634
709,2.80392,0.490634
710,2.80392,0.490634
711,2.805,0.490634
712,2.84858,0.490634
713,2.84858,0.490634
714,2.8489,0.490634
715,2.92259,0.490634
716,2.92259,0.490634
717,2.92259,0.490634
718,2.92259,0.490634
719,2.92259,0.490634
720,2.92259,0.490634
721,2.95243,0.490634
722,2.96989,0.165452
723,2.96989,0.165452
724,2.96989,0.165452
725,2.96989,0.165452
726,2.97317,0.165452
727,2.9773,0.165452
728,2.98198,0.165452
729,2.98198,0.165452
730,2.98198,0.165452
731,2.98467,0.165452
732,2.98467,0.165452
733,2.98467,0.165452
734,2.98467,0.165452
735,2.98467,0.165452
736,2.98467,0.165452
737,2.98467,0.165452
738,2.98467,0.165452
739,2.98467,0.165452
740,2.98467,0.165452
741,2.98467,0.165452
742,2.98467,0.165452
743,2.98467,0.165452
744,2.98467,0.165452
745,2.98467,0.165452
746,2.98467,0.165452
747,2.98467,0.165452
748,2.98467,0.165452
749,2.98467,0.165452
750,2.98467,0.165452
751,2.98467,0.165452
752,2.98467,0.165452
753,2.98467,0.165452
754,2.98467,0.165452
755,2.98467,0.165452
756,2.98467,0.165452
757,2.98467,0.165452
758,2.98467,0.165452
759,2.98467,0.165452
760,2.98467,0.165452
761,2.98467,0.165452
