Generation,Train,Test
0,1,1
1,1.00169,1
2,1.0144,1
3,1.0144,1
4,1.0144,1
5,1.0144,1
6,1.06674,1
7,1.08085,1
8,1.08085,1
9,1.091,1
10,1.091,1
11,1.091,1
12,1.091,1
13,1.091,1
14,1.091,1
15,1.091,1
16,1.091,1
17,1.091,1
18,1.091,1
19,1.091,1
20,1.091,1
21,1.091,1
22,1.091,1
23,1.091,1
24,1.091,1
25,1.091,1
26,1.091,1
27,1.091,1
28,1.091,1
29,1.091,1
30,1.091,1
31,1.091,1
32,1.091,1
33,1.091,1
34,1.091,1
35,1.091,1
36,1.091,1
37,1.091,1
38,1.091,1
39,1.091,1
40,1.091,1
41,1.091,1
42,1.091,1
43,1.091,1
44,1.091,1
45,1.091,1
46,1.091,1
47,1.091,1
48,1.11356,1
49,1.11356,1
50,1.11356,1
51,1.11356,1
52,1.11356,1
53,1.11356,1
54,1.11356,1
55,1.11356,1
56,1.11356,1
57,1.11356,1
58,1.11356,1
59,1.11356,1
60,1.11356,1
61,1.11356,1
62,1.11356,1
63,1.11356,1
64,1.11356,1
65,1.11356,1
66,1.11356,1
67,1.11356,1
68,1.11356,1
69,1.11356,1
70,1.11356,1
71,1.11356,1
72,1.11356,1
73,1.11356,1
74,1.11356,1
75,1.11356,1
76,1.11356,1
77,1.11356,1
78,1.11356,1
79,1.11356,1
80,1.11356,1
81,1.11356,1
82,1.11356,1
83,1.11356,1
84,1.11356,1
85,1.11356,1
86,1.11356,1
87,1.11356,1
88,1.11356,1
89,1.11356,1
90,1.11356,1
91,1.11356,1
92,1.11356,1
93,1.11356,1
94,1.11356,1
95,1.11356,1
96,1.11356,1
97,1.11356,1
98,1.11356,1
99,1.11791,0.988529
100,1.14479,0.988529
101,1.14479,0.988529
102,1.14479,0.988529
103,1.14479,0.988529
104,1.14479,0.988529
105,1.14479,0.988529
106,1.14975,0.974139
107,1.14975,0.974139
108,1.14975,0.974139
109,1.15261,0.974139
110,1.15261,0.974139
111,1.15261,0.974139
112,1.15261,0.974139
113,1.15261,0.974139
114,1.15261,0.974139
115,1.15261,0.974139
116,1.15261,0.974139
117,1.15261,0.974139
118,1.15261,0.974139
119,1.15261,0.974139
120,1.15261,0.974139
121,1.15261,0.974139
122,1.15261,0.974139
123,1.15261,0.974139
124,1.15261,0.974139
125,1.15261,0.974139
126,1.15261,0.974139
127,1.15261,0.974139
128,1.15261,0.974139
129,1.15261,0.974139
130,1.15261,0.974139
131,1.15261,0.974139
132,1.15261,0.974139
133,1.15261,0.974139
134,1.15261,0.974139
135,1.15261,0.974139
136,1.15261,0.974139
137,1.15261,0.974139
138,1.15261,0.974139
139,1.15261,0.974139
140,1.15261,0.974139
141,1.15261,0.974139
142,1.15261,0.974139
143,1.17124,0.974139
144,1.17124,0.974139
145,1.17124,0.974139
146,1.17124,0.974139
147,1.17124,0.974139
148,1.17124,0.974139
149,1.17724,0.974139
150,1.22294,0.974139
151,1.22294,0.974139
152,1.22294,0.974139
153,1.22294,0.974139
154,1.22294,0.974139
155,1.22294,0.974139
156,1.22894,0.974139
157,1.22894,0.974139
158,1.23354,0.66867
159,1.23354,0.66867
160,1.25558,0.78727
161,1.25558,0.78727
162,1.25558,0.78727
163,1.25558,0.78727
164,1.25558,0.78727
165,1.25558,0.78727
166,1.25558,0.78727
167,1.25558,0.78727
168,1.26368,0.782964
169,1.26368,0.782964
170,1.26368,0.782964
171,1.26368,0.782964
172,1.26368,0.782964
173,1.26368,0.782964
174,1.26368,0.782964
175,1.2747,0.782964
176,1.2747,0.782964
177,1.2747,0.782964
178,1.2747,0.782964
179,1.2747,0.782964
180,1.2747,0.782964
181,1.2747,0.782964
182,1.2747,0.782964
183,1.2747,0.782964
184,1.2747,0.782964
185,1.2747,0.782964
186,1.2747,0.782964
187,1.29203,0.782964
188,1.29203,0.782964
189,1.29468,0.782964
190,1.29533,0.739128
191,1.29708,0.739128
192,1.29708,0.739128
193,1.29798,0.739128
194,1.30388,0.667188
195,1.30388,0.667188
196,1.30388,0.667188
197,1.30388,0.667188
198,1.31407,0.667188
199,1.31407,1.2095
200,1.31407,1.2095
201,1.31407,1.2095
202,1.31407,1.2095
203,1.31407,1.2095
204,1.31407,1.2095
205,1.31407,1.2095
206,1.31407,1.2095
207,1.31407,1.2095
208,1.31407,1.2095
209,1.31407,1.2095
210,1.31407,1.2095
211,1.31407,1.2095
212,1.31407,1.2095
213,1.31407,1.2095
214,1.31407,1.2095
215,1.31407,1.2095
216,1.31407,1.2095
217,1.31407,1.2095
218,1.31407,1.2095
219,1.31407,1.2095
220,1.31407,1.2095
221,1.31407,1.2095
222,1.31407,1.2095
223,1.31407,1.2095
224,1.31407,1.2095
225,1.31407,1.2095
226,1.31407,1.2095
227,1.36583,0.914921
228,1.36583,0.914921
229,1.36583,0.914921
230,1.36583,0.914921
231,1.48602,0.978706
232,1.48602,0.978706
233,1.48602,0.978706
234,1.5043,0.978706
235,1.50733,0.978706
236,1.50733,0.978706
237,1.50733,0.978706
238,1.50733,0.978706
239,1.50733,0.978706
240,1.50733,0.978706
241,1.51511,1.00244
242,1.55643,0.978706
243,1.55946,0.978706
244,1.55946,0.978706
245,1.56724,1.00244
246,1.56724,1.00244
247,1.56724,1.00244
248,1.56724,1.00244
249,1.56724,1.00244
250,1.56724,1.00244
251,1.56724,1.00244
252,1.56724,1.00244
253,1.56724,1.00244
254,1.56724,1.00244
255,1.56724,1.00244
256,1.56724,1.00244
257,1.56724,1.00244
258,1.56724,1.00244
259,1.56724,1.00244
260,1.56724,1.00244
261,1.56724,1.00244
262,1.56724,1.00244
263,1.56724,1.00244
264,1.56724,1.00244
265,1.56724,1.00244
266,1.56724,1.00244
267,1.56724,1.00244
268,1.56724,1.00244
269,1.56724,1.00244
270,1.56724,1.00244
271,1.56724,1.00244
272,1.56724,1.00244
273,1.56724,1.00244
274,1.56724,1.00244
275,1.56724,1.00244
276,1.56724,1.00244
277,1.56724,1.00244
278,1.56724,1.00244
279,1.56724,1.00244
280,1.56724,1.00244
281,1.56724,1.00244
282,1.56724,1.00244
283,1.56724,1.00244
284,1.56724,1.00244
285,1.56724,1.00244
286,1.56724,1.00244
287,1.56724,1.00244
288,1.56724,1.00244
289,1.56724,1.00244
290,1.56724,1.00244
291,1.56724,1.00244
292,1.56724,1.00244
293,1.56724,1.00244
294,1.56724,1.00244
295,1.56724,1.00244
296,1.56724,1.00244
297,1.56724,1.00244
298,1.56724,1.00244
299,1.56724,0.975328
300,1.56724,0.975328
301,1.56724,0.975328
302,1.56724,0.975328
303,1.56724,0.975328
304,1.56724,0.975328
305,1.56724,0.975328
306,1.56724,0.975328
307,1.56724,0.975328
308,1.56724,0.975328
309,1.56724,0.975328
310,1.56724,0.975328
311,1.56724,0.975328
312,1.56724,0.975328
313,1.56724,0.975328
314,1.56724,0.975328
315,1.56724,0.975328
316,1.56724,0.975328
317,1.56724,0.975328
318,1.56724,0.975328
319,1.56724,0.975328
320,1.56724,0.975328
321,1.56724,0.975328
322,1.56724,0.975328
323,1.56724,0.975328
324,1.56724,0.975328
325,1.56724,0.975328
326,1.56724,0.975328
327,1.56724,0.975328
328,1.56724,0.975328
329,1.56724,0.975328
330,1.56724,0.975328
331,1.56724,0.975328
332,1.56724,0.975328
333,1.56724,0.975328
334,1.56724,0.975328
335,1.56724,0.975328
336,1.56724,0.975328
337,1.56724,0.975328
338,1.56724,0.975328
339,1.56724,0.975328
340,1.56724,0.975328
341,1.56724,0.975328
342,1.56724,0.975328
343,1.56724,0.975328
344,1.56724,0.975328
345,1.56724,0.975328
346,1.56724,0.975328
347,1.56724,0.975328
348,1.56724,0.975328
