Generation,Train,Test
0,1,1
1,1,1
2,1.00472,1
3,1.00472,1
4,1.00472,1
5,1.02963,1
6,1.02963,1
7,1.02963,1
8,1.02963,1
9,1.02963,1
10,1.02963,1
11,1.02963,1
12,1.02963,1
13,1.05211,1
14,1.05211,1
15,1.05211,1
16,1.05211,1
17,1.05211,1
18,1.06243,1
19,1.06243,1
20,1.06243,1
21,1.06243,1
22,1.06243,1
23,1.06243,1
24,1.06243,1
25,1.06243,1
26,1.06243,1
27,1.06243,1
28,1.06243,1
29,1.06243,1
30,1.10478,1
31,1.10478,1
32,1.10478,1
33,1.10478,1
34,1.10478,1
35,1.10478,1
36,1.11269,1
37,1.11269,1
38,1.1426,1
39,1.1426,1
40,1.1426,1
41,1.1458,1
42,1.1458,1
43,1.1458,1
44,1.14615,1
45,1.14615,1
46,1.15215,1
47,1.19459,1
48,1.19459,1
49,1.20327,1
50,1.20327,1
51,1.20327,1
52,1.20327,1
53,1.20327,1
54,1.20327,1
55,1.20327,1
56,1.20327,1
57,1.20327,1
58,1.20327,1
59,1.20327,1
60,1.20327,1
61,1.20327,1
62,1.20327,1
63,1.20327,1
64,1.20327,1
65,1.20327,1
66,1.20327,1
67,1.20327,1
68,1.20327,1
69,1.20327,1
70,1.20327,1
71,1.20327,1
72,1.20327,1
73,1.20327,1
74,1.21238,1
75,1.21238,1
76,1.21238,1
77,1.21238,1
78,1.21238,1
79,1.22757,1
80,1.22757,1
81,1.22757,1
82,1.22757,1
83,1.22757,1
84,1.23943,1
85,1.25716,1
86,1.25716,1
87,1.25716,1
88,1.25716,1
89,1.25716,1
90,1.26153,1
91,1.26153,1
92,1.26153,1
93,1.26153,1
94,1.26153,1
95,1.26153,1
96,1.27927,1
97,1.27927,1
98,1.27927,1
99,1.42612,0.974566
100,1.4534,0.881235
101,1.4534,0.881235
102,1.49683,0.881235
103,1.49998,0.881235
104,1.50151,0.956644
105,1.50228,0.891786
106,1.50228,0.891786
107,1.50228,0.891786
108,1.50228,0.891786
109,1.51144,0.881235
110,1.52076,0.880444
111,1.52076,0.880444
112,1.52076,0.880444
113,1.52076,0.880444
114,1.52901,0.880444
115,1.52901,0.880444
116,1.53692,0.880444
117,1.53692,0.880444
118,1.53692,0.880444
119,1.60862,0.880444
120,1.60862,0.880444
121,1.60862,0.880444
122,1.62161,0.880444
123,1.62161,0.880444
124,1.63576,0.880444
125,1.63576,0.880444
126,1.63576,0.880444
127,1.63576,0.880444
128,1.63576,0.880444
129,1.63576,0.880444
130,1.63576,0.880444
131,1.63576,0.880444
132,1.63576,0.880444
133,1.63576,0.880444
134,1.63576,0.880444
135,1.63576,0.880444
136,1.63576,0.880444
137,1.64152,0.880444
138,1.64152,0.880444
139,1.64152,0.880444
140,1.66115,0.880444
141,1.67772,0.880444
142,1.67772,0.880444
143,1.69063,0.880444
144,1.69063,0.880444
145,1.69063,0.880444
146,1.69063,0.880444
147,1.69063,0.880444
148,1.7114,0.880444
149,1.7114,0.880444
150,1.7114,0.880444
151,1.72247,0.880444
152,1.72247,0.880444
153,1.72247,0.880444
154,1.72247,0.880444
155,1.72728,0.880444
156,1.72728,0.880444
157,1.77922,0.920576
158,1.79419,0.920576
159,1.79419,0.920576
160,1.81116,0.920576
161,1.81116,0.920576
162,1.81116,0.920576
163,1.81116,0.920576
164,1.81116,0.920576
165,1.81116,0.920576
166,1.81116,0.920576
167,1.81116,0.920576
168,1.81116,0.920576
169,1.81116,0.920576
170,1.81116,0.920576
171,1.81116,0.920576
172,1.81116,0.920576
173,1.81116,0.920576
174,1.81116,0.920576
175,1.81116,0.920576
176,1.81116,0.920576
177,1.81116,0.920576
178,1.81116,0.920576
179,1.81116,0.920576
180,1.81116,0.920576
181,1.81116,0.920576
182,1.81116,0.920576
183,1.81116,0.920576
184,1.83453,0.920576
185,1.83453,0.920576
186,1.83453,0.920576
187,1.83453,0.920576
188,1.83453,0.920576
189,1.86,0.833757
190,1.86,0.833757
191,1.86,0.833757
192,1.86,0.833757
193,1.86,0.833757
194,1.8961,0.920576
195,1.8961,0.920576
196,1.8961,0.920576
197,1.8961,0.920576
198,1.8961,0.920576
199,1.8961,1.10047
200,1.8961,1.10047
201,1.8961,1.10047
202,1.8961,1.10047
203,1.8961,1.10047
204,1.8961,1.10047
205,1.8961,1.10047
206,1.8961,1.10047
207,1.8961,1.10047
208,1.8961,1.10047
209,1.8961,1.10047
210,1.8961,1.10047
211,1.8961,1.10047
212,1.8961,1.10047
213,1.8961,1.10047
214,1.8961,1.10047
215,1.8961,1.10047
216,1.8961,1.10047
217,1.8961,1.10047
218,1.8961,1.10047
219,1.90867,1.03026
220,1.90867,1.03026
221,1.93488,1.02968
222,1.93488,1.02968
223,1.93488,1.02968
224,1.93488,1.02968
225,1.93488,1.02968
226,1.9496,1.03026
227,1.9496,1.03026
228,1.9496,1.03026
229,1.9496,1.03026
230,1.99005,1.00517
231,1.99005,1.00517
232,1.99005,1.00517
233,1.99005,1.00517
234,1.99005,1.00517
235,1.99005,1.00517
236,2.03935,1.00499
237,2.06551,0.971107
238,2.0744,1.00058
239,2.0744,1.00058
240,2.09281,1.0606
241,2.11589,1.03714
242,2.11589,1.03714
243,2.11589,1.03714
244,2.11589,1.03714
245,2.1173,1.03789
246,2.1173,1.03789
247,2.1173,1.03789
248,2.1173,1.03789
249,2.1173,1.03789
250,2.1173,1.03789
251,2.1173,1.03789
252,2.1173,1.03789
253,2.1223,0.98473
254,2.1223,0.98473
255,2.1223,0.98473
256,2.1223,0.98473
257,2.1223,0.98473
258,2.1223,0.98473
259,2.1223,0.98473
260,2.1241,0.98473
261,2.1241,0.98473
262,2.1241,0.98473
263,2.1241,0.98473
264,2.1241,0.98473
265,2.1241,0.98473
266,2.1241,0.98473
267,2.1241,0.98473
268,2.1241,0.98473
269,2.1241,0.98473
270,2.1241,0.98473
271,2.1241,0.98473
272,2.1241,0.98473
273,2.1241,0.98473
274,2.1241,0.98473
275,2.1241,0.98473
276,2.1241,0.98473
277,2.1241,0.98473
278,2.1241,0.98473
279,2.1241,0.98473
280,2.1241,0.98473
281,2.1241,0.98473
282,2.1241,0.98473
283,2.1241,0.98473
284,2.1241,0.98473
285,2.18733,0.98473
286,2.18733,0.98473
287,2.18733,0.98473
288,2.18733,0.98473
289,2.18733,0.98473
290,2.18733,0.98473
291,2.18733,0.98473
292,2.18733,0.98473
293,2.18733,0.98473
294,2.18733,0.98473
295,2.18733,0.98473
296,2.18733,0.98473
297,2.18733,0.98473
298,2.18733,0.98473
299,2.18733,1.18782
300,2.18733,1.18782
301,2.18733,1.18782
302,2.18733,1.18782
303,2.18733,1.18782
304,2.18733,1.18782
305,2.18733,1.18782
306,2.18733,1.18782
307,2.18733,1.18782
308,2.18733,1.18782
309,2.18733,1.18782
310,2.18733,1.18782
311,2.18733,1.18782
312,2.18733,1.18782
313,2.18733,1.18782
314,2.18733,1.18782
315,2.18733,1.18782
316,2.18733,1.18782
317,2.18733,1.18782
318,2.18733,1.18782
319,2.18733,1.18782
320,2.18733,1.18782
321,2.18733,1.18782
322,2.18733,1.18782
323,2.18733,1.18782
324,2.18733,1.18782
325,2.18733,1.18782
326,2.18733,1.18782
327,2.18733,1.18782
328,2.18733,1.18782
329,2.18733,1.18782
330,2.18733,1.18782
331,2.18733,1.18782
332,2.18733,1.18782
333,2.20028,0.941737
334,2.20028,0.941737
335,2.20028,0.941737
336,2.20028,0.941737
337,2.20028,0.941737
338,2.20028,0.941737
339,2.20951,0.941737
340,2.20951,0.941737
341,2.20951,0.941737
342,2.20951,0.941737
343,2.20951,0.941737
344,2.20951,0.941737
345,2.20951,0.941737
346,2.20951,0.941737
347,2.20951,0.941737
348,2.20977,0.941737
349,2.20977,0.941737
350,2.20977,0.941737
351,2.20977,0.941737
352,2.20977,0.941737
353,2.20977,0.941737
354,2.20977,0.941737
355,2.20977,0.941737
356,2.20977,0.941737
357,2.20977,0.941737
358,2.20977,0.941737
359,2.21144,0.929389
360,2.21144,0.929389
361,2.21144,0.929389
362,2.21144,0.929389
363,2.21144,0.929389
364,2.21144,0.929389
365,2.21144,0.929389
366,2.21144,0.929389
367,2.21144,0.929389
368,2.21144,0.929389
369,2.21144,0.929389
370,2.21144,0.929389
371,2.21144,0.929389
372,2.21144,0.929389
373,2.21144,0.929389
374,2.21144,0.929389
375,2.21144,0.929389
376,2.21144,0.929389
377,2.21144,0.929389
378,2.21144,0.929389
379,2.21144,0.929389
380,2.21144,0.929389
381,2.22108,0.929389
382,2.22108,0.929389
383,2.23007,0.929389
384,2.23007,0.929389
385,2.23007,0.929389
386,2.23007,0.929389
387,2.23007,0.929389
388,2.23007,0.929389
389,2.23007,0.929389
390,2.23007,0.929389
391,2.23007,0.929389
392,2.23007,0.929389
393,2.23007,0.929389
394,2.23007,0.929389
395,2.23007,0.929389
396,2.23007,0.929389
397,2.23007,0.929389
398,2.23007,0.929389
399,2.23007,0.942503
400,2.23007,0.942503
401,2.23007,0.942503
402,2.23007,0.942503
403,2.23007,0.942503
404,2.23007,0.942503
405,2.23007,0.942503
406,2.23007,0.942503
407,2.23007,0.942503
408,2.23007,0.942503
409,2.27757,0.957952
410,2.27757,0.957952
411,2.27757,0.957952
412,2.27757,0.957952
413,2.27757,0.957952
414,2.31971,0.969766
415,2.31971,0.969766
416,2.38662,0.954439
417,2.38662,0.954439
418,2.38662,0.954439
419,2.38662,0.954439
420,2.39382,0.783201
421,2.39382,0.783201
422,2.39382,0.783201
423,2.39382,0.783201
424,2.48519,0.9153
425,2.48519,0.9153
426,2.48519,0.9153
427,2.54986,0.968166
428,2.551,0.922992
429,2.551,0.922992
430,2.551,0.922992
431,2.56524,0.922992
432,2.5694,0.950648
433,2.5694,0.950648
434,2.5694,0.950648
435,2.5694,0.950648
436,2.5694,0.950648
437,2.5694,0.950648
438,2.57349,0.922992
439,2.5758,0.922992
440,2.5758,0.922992
441,2.5758,0.922992
442,2.5758,0.922992
443,2.5758,0.922992
444,2.5758,0.922992
445,2.5758,0.922992
446,2.5758,0.922992
447,2.5758,0.922992
448,2.5758,0.922992
449,2.5758,0.922992
450,2.5758,0.922992
451,2.5758,0.922992
452,2.587,0.933346
453,2.587,0.933346
454,2.587,0.933346
455,2.62618,0.898375
456,2.62618,0.898375
457,2.62618,0.898375
458,2.63517,0.898375
459,2.63517,0.898375
460,2.63517,0.898375
461,2.63517,0.898375
462,2.64098,0.898375
463,2.64098,0.898375
464,2.64098,0.898375
465,2.73952,0.83414
466,2.73952,0.83414
467,2.73952,0.83414
468,2.73952,0.83414
469,2.73952,0.83414
470,2.73952,0.83414
471,2.73952,0.83414
472,2.73952,0.83414
473,2.74434,0.83414
474,2.74434,0.83414
475,2.74434,0.83414
476,2.74434,0.83414
477,2.74434,0.83414
478,2.74434,0.83414
479,2.74434,0.83414
480,2.74434,0.83414
481,2.74434,0.83414
482,2.74434,0.83414
483,2.74434,0.83414
484,2.74434,0.83414
485,2.74434,0.83414
486,2.74434,0.83414
487,2.74434,0.83414
488,2.74434,0.83414
489,2.74434,0.83414
490,2.74434,0.83414
491,2.74434,0.83414
492,2.74434,0.83414
493,2.74434,0.83414
494,2.74434,0.83414
495,2.74434,0.83414
496,2.74434,0.83414
497,2.74434,0.83414
498,2.74434,0.83414
499,2.74434,1
500,2.74434,1
501,2.74434,1
502,2.74434,1
503,2.74434,1
504,2.74434,1
505,2.74434,1
506,2.74434,1
507,2.74434,1
508,2.74434,1
509,2.74434,1
510,2.74434,1
511,2.74434,1
512,2.74434,1
513,2.74434,1
514,2.74434,1
515,2.74434,1
516,2.74434,1
517,2.74434,1
518,2.74434,1
519,2.74434,1
520,2.74434,1
521,2.74434,1
522,2.74434,1
523,2.74434,1
524,2.74434,1
525,2.74434,1
526,2.74434,1
527,2.74434,1
528,2.74434,1
529,2.74434,1
530,2.74434,1
531,2.74434,1
532,2.74434,1
533,2.74434,1
534,2.74434,1
535,2.74434,1
536,2.74434,1
537,2.74434,1
538,2.74434,1
539,2.74434,1
540,2.74434,1
541,2.74434,1
542,2.74434,1
543,2.74434,1
544,2.74434,1
545,2.74434,1
546,2.74434,1
547,2.74434,1
548,2.74434,1
549,2.74434,1
550,2.74434,1
551,2.74434,1
552,2.74434,1
553,2.74434,1
554,2.74434,1
555,2.74434,1
556,2.74434,1
557,2.74434,1
558,2.74434,1
559,2.74434,1
560,2.74434,1
561,2.74434,1
562,2.74434,1
563,2.74434,1
564,2.74434,1
565,2.74434,1
566,2.74434,1
567,2.74434,1
568,2.74434,1
569,2.74434,1
570,2.74434,1
571,2.74434,1
572,2.74434,1
573,2.74434,1
574,2.74434,1
575,2.74434,1
576,2.74434,1
577,2.74434,1
578,2.74434,1
579,2.74434,1
580,2.74434,1
581,2.74434,1
582,2.74434,1
583,2.74434,1
584,2.74434,1
585,2.74434,1
586,2.74434,1
587,2.74434,1
588,2.74434,1
589,2.74434,1
590,2.74434,1
591,2.74434,1
592,2.74434,1
593,2.74434,1
594,2.74434,1
595,2.74434,1
596,2.74434,1
597,2.74434,1
598,2.74434,1
599,2.74434,1.08576
600,2.74434,1.08576
601,2.74434,1.08576
602,2.74434,1.08576
603,2.74434,1.08576
604,2.74434,1.08576
605,2.74434,1.08576
606,2.74434,1.08576
607,2.74434,1.08576
608,2.74434,1.08576
609,2.74434,1.08576
610,2.74434,1.08576
611,2.74434,1.08576
612,2.74434,1.08576
613,2.74434,1.08576
614,2.74434,1.08576
615,2.74434,1.08576
616,2.74434,1.08576
617,2.74434,1.08576
618,2.74434,1.08576
619,2.74434,1.08576
620,2.74434,1.08576
621,2.74434,1.08576
622,2.74434,1.08576
623,2.74434,1.08576
624,2.74434,1.08576
625,2.74434,1.08576
626,2.74434,1.08576
627,2.74434,1.08576
628,2.74434,1.08576
629,2.74434,1.08576
630,2.74434,1.08576
631,2.74434,1.08576
632,2.74434,1.08576
633,2.74434,1.08576
634,2.74434,1.08576
635,2.74434,1.08576
636,2.74434,1.08576
637,2.74434,1.08576
638,2.74434,1.08576
639,2.74434,1.08576
640,2.74434,1.08576
641,2.74434,1.08576
642,2.74434,1.08576
643,2.74434,1.08576
644,2.74434,1.08576
645,2.74434,1.08576
646,2.74434,1.08576
647,2.74434,1.08576
648,2.74434,1.08576
649,2.74434,1.08576
650,2.74434,1.08576
651,2.74434,1.08576
652,2.74434,1.08576
653,2.74434,1.08576
654,2.74434,1.08576
655,2.74434,1.08576
656,2.74434,1.08576
657,2.74434,1.08576
658,2.74434,1.08576
659,2.74434,1.08576
660,2.74434,1.08576
661,2.74434,1.08576
662,2.74434,1.08576
663,2.74434,1.08576
664,2.74434,1.08576
665,2.74434,1.08576
666,2.74434,1.08576
667,2.74434,1.08576
668,2.74434,1.08576
669,2.74434,1.08576
670,2.74434,1.08576
671,2.74434,1.08576
672,2.74434,1.08576
673,2.74434,1.08576
674,2.74434,1.08576
675,2.74434,1.08576
676,2.74434,1.08576
677,2.74434,1.08576
678,2.74434,1.08576
679,2.74434,1.08576
680,2.74434,1.08576
681,2.74434,1.08576
682,2.74434,1.08576
683,2.74434,1.08576
684,2.74434,1.08576
685,2.74434,1.08576
686,2.74434,1.08576
687,2.74434,1.08576
688,2.74434,1.08576
689,2.74434,1.08576
690,2.74434,1.08576
691,2.74434,1.08576
692,2.74434,1.08576
693,2.74434,1.08576
694,2.74434,1.08576
695,2.74434,1.08576
696,2.74434,1.08576
697,2.74434,1.08576
698,2.74434,1.08576
699,2.74434,1.01165
700,2.74434,1.01165
701,2.74434,1.01165
702,2.74434,1.01165
703,2.74434,1.01165
704,2.74434,1.01165
705,2.74434,1.01165
706,2.74434,1.01165
707,2.74434,1.01165
708,2.74434,1.01165
709,2.74434,1.01165
710,2.74434,1.01165
711,2.74434,1.01165
712,2.74434,1.01165
713,2.74434,1.01165
714,2.74434,1.01165
715,2.74434,1.01165
716,2.74434,1.01165
717,2.74434,1.01165
718,2.74434,1.01165
719,2.74434,1.01165
720,2.74434,1.01165
721,2.74434,1.01165
722,2.74434,1.01165
723,2.74434,1.01165
724,2.74434,1.01165
725,2.74434,1.01165
726,2.74434,1.01165
727,2.74434,1.01165
728,2.74434,1.01165
729,2.74434,1.01165
730,2.74434,1.01165
731,2.74434,1.01165
732,2.74434,1.01165
733,2.74434,1.01165
734,2.74434,1.01165
735,2.74434,1.01165
736,2.74434,1.01165
737,2.74434,1.01165
738,2.74434,1.01165
739,2.74434,1.01165
740,2.74434,1.01165
741,2.74434,1.01165
742,2.74434,1.01165
743,2.74434,1.01165
744,2.74434,1.01165
745,2.74434,1.01165
746,2.74434,1.01165
747,2.74434,1.01165
748,2.74434,1.01165
749,2.74434,1.01165
750,2.74434,1.01165
751,2.74434,1.01165
752,2.74434,1.01165
753,2.74434,1.01165
754,2.74434,1.01165
755,2.74434,1.01165
756,2.74434,1.01165
757,2.74434,1.01165
758,2.74434,1.01165
759,2.74434,1.01165
760,2.74434,1.01165
