Generation,Train,Test
0,0.705666,0.910143
1,0.704374,0.856015
2,0.515723,0.362188
3,0.326995,0.374338
4,0.25964,0.375084
5,0.302668,0.249358
6,0.254227,0.235992
7,0.292541,0.327381
8,0.371274,0.161958
9,0.48906,0.331337
10,0.404275,0.158251
11,0.491719,0.41236
12,0.48066,0.521397
13,0.37977,0.608176
14,0.278382,0.473691
15,0.500686,0.611058
16,0.585436,0.608383
17,0.502574,0.795155
18,0.582078,0.241859
19,0.484583,0.472887
20,0.584415,0.520623
21,0.401004,0.794652
22,0.533149,0.657272
23,0.486638,0.609028
24,0.597702,0.380118
25,0.388585,0.796014
26,0.285825,0.609097
27,0.568398,0.166195
28,0.391649,0.609286
29,0.225224,0.615266
30,0.574194,0.60923
31,0.582997,0.79392
32,0.288022,0.793954
33,0.381767,0.608026
34,0.511409,0.678819
35,0.480133,0.471565
36,0.366526,0.609737
37,0.601494,0.472689
38,0.480133,0.380203
39,0.492193,0.660223
40,0.385994,0.796152
41,0.587787,0.428427
42,0.479959,0.426996
43,0.385994,0.520879
44,0.390797,0.520879
45,0.481969,0.423822
46,0.352523,0.42323
47,0.501374,0.472357
48,0.340448,0.272268
49,0.296805,0.42323
50,0.490837,0.56657
51,0.491643,0.42323
52,0.356285,0.42323
53,0.243592,0.609861
54,0.579955,0.432572
55,0.385994,0.608446
56,0.375125,0.785092
57,0.480133,0.794268
58,0.396666,0.486509
59,0.586966,0.60902
60,0.486569,0.796067
61,0.375408,0.658306
62,0.471461,0.609302
63,0.470623,0.795639
64,0.586391,0.659839
65,0.362703,0.609302
66,0.46547,0.609342
67,0.468496,0.284397
68,0.594825,0.608059
69,0.330259,0.608157
70,0.385994,0.238182
71,0.247415,0.472051
72,0.375125,0.473553
73,0.481555,0.806977
74,0.585141,0.607905
75,0.50595,0.793826
76,0.606149,0.729766
77,0.585756,0.795375
78,0.480378,0.795505
79,0.381634,0.609302
80,0.376005,0.237158
81,0.470985,0.573514
82,0.49055,0.795127
83,0.376035,0.608676
84,0.385921,0.609302
85,0.480553,0.42323
86,0.576415,0.659862
87,0.427889,0.609302
88,0.374609,0.603085
89,0.480129,0.609502
90,0.489788,0.422456
91,0.375125,0.609302
92,0.480129,0.656758
93,0.277283,0.802718
94,0.385994,0.609302
95,0.492404,0.472408
96,0.417554,0.797287
97,0.288183,0.657484
98,0.590091,0.412526
99,0.380871,0.794896
100,0.345463,0.419236
101,0.476334,0.609302
102,0.509259,0.606558
103,0.511262,0.656583
104,0.576469,0.473388
105,0.512962,0.429172
106,0.345836,0.46214
107,0.292099,0.285542
108,0.443958,0.796899
109,0.342529,0.608556
110,0.443678,0.795375
111,0.587966,0.608356
112,0.607431,0.793373
113,0.343385,0.795002
114,0.240633,0.658127
115,0.34954,0.656109
116,0.585141,0.582318
117,0.496952,0.520872
118,0.586959,0.658267
119,0.397699,0.658127
120,0.583108,0.794632
121,0.591506,0.423899
122,0.583025,0.60962
123,0.483471,0.609137
124,0.521845,0.658685
125,0.47005,0.609302
126,0.385858,0.656963
127,0.38751,0.427888
128,0.491662,0.797301
129,0.279845,0.566423
130,0.375054,0.65834
131,0.48288,0.519576
132,0.385994,0.613283
133,0.407687,0.337788
134,0.435006,0.657016
135,0.401668,0.424264
136,0.270117,0.498012
137,0.514285,0.79803
138,0.502577,0.422567
139,0.396764,0.598257
140,0.576469,0.608456
141,0.417072,0.609302
142,0.526442,0.657562
143,0.581494,0.38035
144,0.572723,0.612562
145,0.480132,0.669653
146,0.526175,0.799359
147,0.603064,0.464056
148,0.499808,0.608867
149,0.495305,0.520251
150,0.443425,0.739773
151,0.477986,0.471999
152,0.301174,0.469367
153,0.500517,0.793976
154,0.375299,0.6638
155,0.467715,0.608699
156,0.584588,0.42181
157,0.605019,0.628575
158,0.480747,0.461166
159,0.501618,0.79704
160,0.403564,0.608614
161,0.586045,0.472053
162,0.480134,0.658125
163,0.596013,0.285981
164,0.617063,0.607923
165,0.496296,0.285981
166,0.594183,0.607922
167,0.373577,0.422985
168,0.575913,0.422149
169,0.321455,0.47227
170,0.466775,0.610201
171,0.48908,0.421052
172,0.362707,0.628875
173,0.491004,0.423229
174,0.480134,0.796896
175,0.470535,0.610389
176,0.496122,0.658125
177,0.590093,0.523229
178,0.59079,0.795373
179,0.480134,0.609825
180,0.377445,0.608561
181,0.57699,0.422914
182,0.411849,0.742461
183,0.492153,0.472128
184,0.399334,0.655892
185,0.58226,0.798006
186,0.480134,0.608957
187,0.563659,0.598522
188,0.585142,0.519615
189,0.368946,0.427305
190,0.590841,0.431183
