Generation,Train,Test
0,1,1
1,1.23468,1
2,1.23468,1
3,1.23468,1
4,1.23468,1
5,1.23468,1
6,1.23468,1
7,1.23468,1
8,1.23468,1
9,1.23468,1
10,1.23468,1
11,1.23468,1
12,1.23468,1
13,1.23468,1
14,1.23468,1
15,1.23468,1
16,1.23468,1
17,1.23468,1
18,1.23468,1
19,1.23468,1
20,1.23468,1
21,1.23468,1
22,1.23468,1
23,1.23468,1
24,1.23468,1
25,1.23468,1
26,1.23468,1
27,1.23468,1
28,1.47046,1
29,1.47046,1
30,1.47046,1
31,1.47667,1
32,1.47667,1
33,1.47667,1
34,1.47667,1
35,1.47667,1
36,1.47667,1
37,1.47667,1
38,1.47667,1
39,1.47667,1
40,1.47667,1
41,1.47667,1
42,1.47667,1
43,1.47667,1
44,1.47667,1
45,1.47667,1
46,1.47667,1
47,1.47667,1
48,1.47667,1
49,1.47667,1
50,1.47667,1
51,1.47667,1
52,1.47667,1
53,1.47667,1
54,1.47667,1
55,1.47667,1
56,1.47667,1
57,1.47667,1
58,1.47667,1
59,1.47667,1
60,1.47667,1
61,1.47667,1
62,1.47667,1
63,1.47667,1
64,1.47667,1
65,1.47667,1
66,1.47667,1
67,1.47667,1
68,1.47667,1
69,1.47667,1
70,1.47667,1
71,1.47667,1
72,1.47667,1
73,1.47667,1
74,1.47667,1
75,1.47667,1
76,1.47667,1
77,1.47667,1
78,1.47667,1
79,1.47667,1
80,1.47667,1
81,1.47667,1
82,1.47667,1
83,1.47667,1
84,1.47667,1
85,1.47667,1
86,1.47667,1
87,1.47667,1
88,1.47667,1
89,1.47667,1
90,1.47667,1
91,1.47667,1
92,1.47667,1
93,1.47667,1
94,1.47667,1
95,1.47667,1
96,1.47667,1
97,1.47667,1
98,1.47667,1
99,1.47667,1.47667
100,1.47667,1.47667
101,1.47667,1.47667
102,1.47667,1.47667
103,1.47667,1.47667
104,1.47667,1.47667
105,1.47667,1.47667
106,1.47667,1.47667
107,1.47667,1.47667
108,1.47667,1.47667
109,1.47667,1.47667
110,1.47667,1.47667
111,1.47667,1.47667
112,1.47667,1.47667
113,1.47667,1.47667
114,1.47667,1.47667
115,1.47667,1.47667
116,1.47667,1.47667
117,1.47667,1.47667
118,1.47667,1.47667
119,1.47667,1.47667
120,1.47667,1.47667
121,1.47667,1.47667
122,1.47667,1.47667
123,1.47667,1.47667
124,1.47667,1.47667
125,1.47667,1.47667
126,1.47667,1.47667
127,1.47667,1.47667
128,1.47667,1.47667
129,1.47667,1.47667
130,1.47667,1.47667
131,1.47667,1.47667
132,1.47667,1.47667
133,1.47667,1.47667
134,1.47667,1.47667
135,1.47667,1.47667
136,1.47667,1.47667
137,1.47667,1.47667
138,1.47667,1.47667
139,1.47667,1.47667
140,1.47667,1.47667
141,1.47667,1.47667
142,1.47667,1.47667
143,1.47667,1.47667
144,1.47667,1.47667
145,1.47667,1.47667
146,1.47667,1.47667
147,1.47667,1.47667
148,1.47667,1.47667
149,1.47667,1.47667
150,1.47667,1.47667
151,1.47667,1.47667
152,1.47667,1.47667
153,1.47667,1.47667
154,1.47667,1.47667
155,1.47667,1.47667
156,1.47667,1.47667
157,1.47667,1.47667
158,1.47667,1.47667
159,1.47667,1.47667
160,1.47667,1.47667
161,1.47667,1.47667
162,1.47667,1.47667
163,1.47667,1.47667
164,1.47667,1.47667
165,1.47667,1.47667
166,1.47667,1.47667
167,1.47667,1.47667
168,1.47667,1.47667
169,1.47667,1.47667
170,1.47667,1.47667
171,1.47667,1.47667
172,1.47667,1.47667
173,1.47667,1.47667
174,1.47667,1.47667
175,1.47667,1.47667
176,1.47667,1.47667
177,1.47667,1.47667
178,1.47667,1.47667
179,1.47667,1.47667
180,1.47667,1.47667
181,1.47667,1.47667
182,1.47667,1.47667
183,1.47667,1.47667
184,1.47667,1.47667
185,1.47667,1.47667
186,1.47667,1.47667
187,1.47667,1.47667
188,1.47667,1.47667
189,1.47667,1.47667
190,1.47667,1.47667
191,1.47667,1.47667
192,1.47667,1.47667
193,1.47667,1.47667
194,1.47667,1.47667
195,1.47667,1.47667
196,1.47667,1.47667
197,1.47667,1.47667
198,1.47667,1.47667
199,1.82387,0.894969
200,1.82387,0.894969
201,1.82387,0.894969
202,1.82387,0.894969
203,1.82387,0.894969
204,2.24469,0.932196
205,2.24469,0.932196
206,2.24469,0.932196
207,2.24469,0.932196
208,2.24469,0.932196
209,2.24469,0.932196
210,2.43566,0.932196
211,2.43566,0.932196
212,2.43566,0.932196
213,2.57521,0.930321
214,2.57521,0.930321
215,2.74178,0.923613
216,2.74178,0.923613
217,2.74178,0.923613
218,2.74178,0.923613
219,2.74178,0.923613
220,2.74178,0.923613
221,2.74178,0.923613
222,2.77409,0.922298
223,2.84557,0.769287
224,2.84557,0.769287
225,2.84557,0.769287
226,2.9747,0.769514
227,2.9747,0.769514
228,2.9747,0.769514
229,2.9747,0.769514
230,2.9747,0.769514
231,2.9747,0.769514
232,2.98188,0.765342
233,2.98188,0.765342
234,2.98188,0.765342
235,2.98188,0.765342
236,2.98188,0.765342
237,2.98188,0.765342
238,2.98188,0.765342
239,2.98188,0.765342
240,2.98188,0.765342
241,2.98188,0.765342
242,2.98188,0.765342
243,2.98188,0.765342
244,2.98188,0.765342
245,2.98188,0.765342
246,2.98188,0.765342
247,2.98188,0.765342
248,2.98188,0.765342
249,2.98188,0.765342
250,2.98188,0.765342
251,2.98188,0.765342
252,2.98188,0.765342
253,2.98188,0.765342
254,2.98188,0.765342
255,2.98188,0.765342
256,2.98188,0.765342
257,2.98188,0.765342
258,2.98188,0.765342
259,2.98188,0.765342
260,2.98575,0.748011
261,2.98575,0.748011
262,2.98575,0.748011
263,2.98575,0.748011
264,2.98575,0.748011
265,2.98575,0.748011
266,3.01674,0.743181
267,3.01674,0.743181
268,3.01674,0.743181
269,3.01674,0.743181
270,3.01674,0.743181
271,3.0199,0.745326
272,3.0199,0.745326
273,3.0199,0.745326
274,3.15719,0.769514
275,3.15719,0.769514
276,3.15719,0.769514
277,3.15719,0.769514
278,3.15719,0.769514
279,3.15719,0.769514
280,3.15719,0.769514
281,3.15719,0.769514
282,3.15719,0.769514
283,3.15719,0.769514
284,3.15719,0.769514
285,3.15719,0.769514
286,3.15719,0.769514
287,3.15719,0.769514
288,3.15719,0.769514
289,3.15719,0.769514
290,3.163,0.762705
291,3.163,0.762705
292,3.163,0.762705
293,3.16997,0.769514
294,3.16997,0.769514
295,3.16997,0.769514
296,3.16997,0.769514
297,3.16997,0.769514
